"Date Printed: Wednesday, August 29, 2018 11:11:24 AM"
Title: Primary and Secondary Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | Female | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2007","Hawaii","15","All age groups","All races/ethnicities","Male","1,431",223.3,"640,734"
"Chlamydia","2007","Hawaii","15","All age groups","All races/ethnicities","Female","4,228",672.1,"629,062"
"Chlamydia","2014","Hawaii","15","All age groups","All races/ethnicities","Male","1,950",271.3,"718,888"
"Chlamydia","2014","Hawaii","15","All age groups","All races/ethnicities","Female","4,469",637.2,"701,369"
"Chlamydia","2000","Hawaii","15","All age groups","All races/ethnicities","Female","2,757",457.4,"602,805"
"Chlamydia","2000","Hawaii","15","All age groups","All races/ethnicities","Male","777",127.5,"609,591"
"Chlamydia","2001","Hawaii","15","All age groups","All races/ethnicities","Male","977",159.1,"614,133"
"Chlamydia","2001","Hawaii","15","All age groups","All races/ethnicities","Female","3,053",504.9,"604,657"
"Chlamydia","2004","Hawaii","15","All age groups","All races/ethnicities","Female","4,019",647.9,"620,288"
"Chlamydia","2002","Hawaii","15","All age groups","All races/ethnicities","Female","3,445",566.6,"608,046"
"Chlamydia","2011","Hawaii","15","All age groups","All races/ethnicities","Male","1,687",244,"691,509"
"Chlamydia","2011","Hawaii","15","All age groups","All races/ethnicities","Female","4,314",628.2,"686,718"
"Chlamydia","2015","Hawaii","15","All age groups","All races/ethnicities","Male","2,352",324.2,"725,372"
"Chlamydia","2015","Hawaii","15","All age groups","All races/ethnicities","Female","4,720",668.3,"706,231"
"Chlamydia","2002","Hawaii","15","All age groups","All races/ethnicities","Male","1,076",174,"618,364"
"Chlamydia","2010","Hawaii","15","All age groups","All races/ethnicities","Male","1,675",245.2,"683,197"
"Chlamydia","2010","Hawaii","15","All age groups","All races/ethnicities","Female","4,340",637.5,"680,783"
"Chlamydia","2004","Hawaii","15","All age groups","All races/ethnicities","Male","1,288",205.6,"626,584"
"Chlamydia","2003","Hawaii","15","All age groups","All races/ethnicities","Female","4,113",672.3,"611,745"
"Chlamydia","2003","Hawaii","15","All age groups","All races/ethnicities","Male","1,367",220.5,"619,887"
"Chlamydia","2008","Hawaii","15","All age groups","All races/ethnicities","Male","1,560",241.1,"647,134"
"Chlamydia","2008","Hawaii","15","All age groups","All races/ethnicities","Female","4,422",698.7,"632,867"
"Chlamydia","2013","Hawaii","15","All age groups","All races/ethnicities","Female","4,646",667.3,"696,283"
"Chlamydia","2013","Hawaii","15","All age groups","All races/ethnicities","Male","1,994",279.9,"712,482"
"Chlamydia","2000","Georgia","13","All age groups","All races/ethnicities","Male","5,102",126,"4,049,164"
"Chlamydia","2008","Georgia","13","All age groups","All races/ethnicities","Male","10,690",224.3,"4,766,110"
"Chlamydia","2008","Georgia","13","All age groups","All races/ethnicities","Female","31,515",640,"4,924,167"
"Chlamydia","2016","Georgia","13","All age groups","All races/ethnicities","Male","19,338",388.3,"4,979,882"
"Chlamydia","2000","Georgia","13","All age groups","All races/ethnicities","Female","24,067",575.6,"4,181,142"
"Chlamydia","2004","Georgia","13","All age groups","All races/ethnicities","Female","27,656",611.5,"4,522,808"
"Chlamydia","2004","Georgia","13","All age groups","All races/ethnicities","Male","6,411",146.2,"4,384,484"
"Chlamydia","2005","Georgia","13","All age groups","All races/ethnicities","Male","6,793",152.1,"4,466,467"
"Chlamydia","2005","Georgia","13","All age groups","All races/ethnicities","Female","26,317",569.1,"4,624,012"
"Chlamydia","2009","Georgia","13","All age groups","All races/ethnicities","Male","10,513",217.7,"4,830,105"
"Chlamydia","2009","Georgia","13","All age groups","All races/ethnicities","Female","29,074",583.4,"4,983,483"
"Chlamydia","2016","Georgia","13","All age groups","All races/ethnicities","Female","43,377",828.6,"5,234,978"
"Chlamydia","2006","Georgia","13","All age groups","All races/ethnicities","Male","8,089",176.4,"4,586,062"
"Chlamydia","2006","Georgia","13","All age groups","All races/ethnicities","Female","30,546",644.8,"4,737,513"
"Chlamydia","2007","Georgia","13","All age groups","All races/ethnicities","Female","31,827",656.9,"4,845,255"
"Chlamydia","2007","Georgia","13","All age groups","All races/ethnicities","Male","10,808",230.9,"4,681,387"
"Chlamydia","2014","Georgia","13","All age groups","All races/ethnicities","Male","14,736",299.1,"4,926,087"
"Chlamydia","2014","Georgia","13","All age groups","All races/ethnicities","Female","36,871",713,"5,171,045"
"Chlamydia","2001","Georgia","13","All age groups","All races/ethnicities","Male","5,926",143,"4,145,187"
"Chlamydia","2001","Georgia","13","All age groups","All races/ethnicities","Female","27,905",653,"4,273,500"
"Chlamydia","2012","Georgia","13","All age groups","All races/ethnicities","Male","14,521",299.6,"4,846,682"
"Chlamydia","2012","Georgia","13","All age groups","All races/ethnicities","Female","37,456",738.6,"5,070,957"
"Chlamydia","2002","Georgia","13","All age groups","All races/ethnicities","Male","6,363",150.6,"4,223,809"
"Chlamydia","2015","Georgia","13","All age groups","All races/ethnicities","Female","40,302",769.9,"5,234,978"
"Chlamydia","2015","Georgia","13","All age groups","All races/ethnicities","Male","17,212",345.6,"4,979,882"
"Chlamydia","2002","Georgia","13","All age groups","All races/ethnicities","Female","27,494",630.7,"4,358,947"
"Chlamydia","2010","Georgia","13","All age groups","All races/ethnicities","Female","32,863",661,"4,971,800"
"Chlamydia","2003","Georgia","13","All age groups","All races/ethnicities","Female","28,992",652.9,"4,440,562"
"Chlamydia","2003","Georgia","13","All age groups","All races/ethnicities","Male","6,509",151.8,"4,287,248"
"Chlamydia","2010","Georgia","13","All age groups","All races/ethnicities","Male","11,965",252.3,"4,741,654"
"Chlamydia","2011","Georgia","13","All age groups","All races/ethnicities","Male","13,978",291.4,"4,796,444"
"Chlamydia","2011","Georgia","13","All age groups","All races/ethnicities","Female","39,829",794.1,"5,015,836"
"Chlamydia","2013","Georgia","13","All age groups","All races/ethnicities","Male","14,063",288.3,"4,878,116"
"Chlamydia","2013","Georgia","13","All age groups","All races/ethnicities","Female","36,559",715,"5,113,446"
"Chlamydia","2008","Florida","12","All age groups","All races/ethnicities","Male","18,593",204.9,"9,072,037"
"Chlamydia","2002","Florida","12","All age groups","All races/ethnicities","Male","8,156",100,"8,155,512"
"Chlamydia","2002","Florida","12","All age groups","All races/ethnicities","Female","33,902",397.9,"8,519,654"
"Chlamydia","2004","Florida","12","All age groups","All races/ethnicities","Male","8,117",95.3,"8,518,571"
"Chlamydia","2009","Florida","12","All age groups","All races/ethnicities","Female","52,747",562.1,"9,383,126"
"Chlamydia","2010","Florida","12","All age groups","All races/ethnicities","Male","21,362",231.8,"9,214,223"
"Chlamydia","2016","Florida","12","All age groups","All races/ethnicities","Female","63,415",611.6,"10,368,733"
"Chlamydia","2016","Florida","12","All age groups","All races/ethnicities","Male","31,275",315.8,"9,902,539"
"Chlamydia","2000","Florida","12","All age groups","All races/ethnicities","Male","5,828",74.4,"7,831,008"
"Chlamydia","2003","Florida","12","All age groups","All races/ethnicities","Male","7,801",93.8,"8,313,380"
"Chlamydia","2004","Florida","12","All age groups","All races/ethnicities","Female","34,437",389.2,"8,847,787"
"Chlamydia","2005","Florida","12","All age groups","All races/ethnicities","Female","34,850",385.4,"9,043,670"
"Chlamydia","2005","Florida","12","All age groups","All races/ethnicities","Male","8,522",97.6,"8,729,621"
"Chlamydia","2006","Florida","12","All age groups","All races/ethnicities","Female","38,536",419.5,"9,185,363"
"Chlamydia","2007","Florida","12","All age groups","All races/ethnicities","Male","15,376",171,"8,993,853"
"Chlamydia","2013","Florida","12","All age groups","All races/ethnicities","Female","56,688",565.8,"10,018,435"
"Chlamydia","2013","Florida","12","All age groups","All races/ethnicities","Male","23,300",243.3,"9,576,032"
"Chlamydia","2012","Florida","12","All age groups","All races/ethnicities","Female","55,628",562.1,"9,895,783"
"Chlamydia","2015","Florida","12","All age groups","All races/ethnicities","Female","62,048",598.4,"10,368,733"
"Chlamydia","2003","Florida","12","All age groups","All races/ethnicities","Female","34,581",399.3,"8,660,797"
"Chlamydia","2010","Florida","12","All age groups","All races/ethnicities","Female","53,318",553.3,"9,635,667"
"Chlamydia","2011","Florida","12","All age groups","All races/ethnicities","Female","54,262",555.5,"9,767,474"
"Chlamydia","2014","Florida","12","All age groups","All races/ethnicities","Male","25,239",259.5,"9,725,776"
"Chlamydia","2001","Florida","12","All age groups","All races/ethnicities","Female","30,647",366.5,"8,361,640"
"Chlamydia","2008","Florida","12","All age groups","All races/ethnicities","Female","52,206",559.1,"9,338,204"
"Chlamydia","2009","Florida","12","All age groups","All races/ethnicities","Male","20,069",219.9,"9,126,810"
"Chlamydia","2011","Florida","12","All age groups","All races/ethnicities","Male","21,685",232.2,"9,338,059"
"Chlamydia","2012","Florida","12","All age groups","All races/ethnicities","Male","22,009",232.7,"9,456,238"
"Chlamydia","2015","Florida","12","All age groups","All races/ethnicities","Male","28,332",286.1,"9,902,539"
"Chlamydia","2000","Florida","12","All age groups","All races/ethnicities","Female","27,562",335.5,"8,215,140"
"Chlamydia","2001","Florida","12","All age groups","All races/ethnicities","Male","6,967",87.2,"7,989,348"
"Chlamydia","2006","Florida","12","All age groups","All races/ethnicities","Male","10,410",117.1,"8,890,998"
"Chlamydia","2007","Florida","12","All age groups","All races/ethnicities","Female","42,173",455,"9,268,243"
"Chlamydia","2014","Florida","12","All age groups","All races/ethnicities","Female","58,800",577.6,"10,179,793"
"Chlamydia","2008","District of Columbia","11","All age groups","All races/ethnicities","Male","2,438",873,"279,263"
"Chlamydia","2009","District of Columbia","11","All age groups","All races/ethnicities","Male","2,390",841.3,"284,079"
"Chlamydia","2010","District of Columbia","11","All age groups","All races/ethnicities","Male","1,789",625.8,"285,882"
"Chlamydia","2002","District of Columbia","11","All age groups","All races/ethnicities","Male","459",168,"273,210"
"Chlamydia","2002","District of Columbia","11","All age groups","All races/ethnicities","Female","2,825",921.6,"306,526"
"Chlamydia","2004","District of Columbia","11","All age groups","All races/ethnicities","Male","529",193.5,"273,393"
"Chlamydia","2004","District of Columbia","11","All age groups","All races/ethnicities","Female","2,948",961.8,"306,497"
"Chlamydia","2006","District of Columbia","11","All age groups","All races/ethnicities","Male","819",296.9,"275,820"
"Chlamydia","2006","District of Columbia","11","All age groups","All races/ethnicities","Female","2,510",814.9,"308,021"
"Chlamydia","2016","District of Columbia","11","All age groups","All races/ethnicities","Male","3,112",976.8,"318,601"
"Chlamydia","2008","District of Columbia","11","All age groups","All races/ethnicities","Female","4,438",1428.5,"310,666"
"Chlamydia","2009","District of Columbia","11","All age groups","All races/ethnicities","Female","4,153",1314.7,"315,896"
"Chlamydia","2012","District of Columbia","11","All age groups","All races/ethnicities","Male","2,345",780,"300,634"
"Chlamydia","2012","District of Columbia","11","All age groups","All races/ethnicities","Female","4,426",1322.3,"334,708"
"Chlamydia","2016","District of Columbia","11","All age groups","All races/ethnicities","Female","4,018",1136.2,"353,627"
"Chlamydia","2003","District of Columbia","11","All age groups","All races/ethnicities","Female","2,695",882.5,"305,396"
"Chlamydia","2007","District of Columbia","11","All age groups","All races/ethnicities","Male","2,034",734.3,"276,984"
"Chlamydia","2010","District of Columbia","11","All age groups","All races/ethnicities","Female","3,782",1184.7,"319,244"
"Chlamydia","2011","District of Columbia","11","All age groups","All races/ethnicities","Female","4,357",1332.8,"326,895"
"Chlamydia","2011","District of Columbia","11","All age groups","All races/ethnicities","Male","2,225",757.9,"293,577"
"Chlamydia","2003","District of Columbia","11","All age groups","All races/ethnicities","Male","450",165.2,"272,448"
"Chlamydia","2005","District of Columbia","11","All age groups","All races/ethnicities","Male","681",247.9,"274,749"
"Chlamydia","2005","District of Columbia","11","All age groups","All races/ethnicities","Female","2,976",968.4,"307,300"
"Chlamydia","2000","District of Columbia","11","All age groups","All races/ethnicities","Male","405",150.4,"269,306"
"Chlamydia","2000","District of Columbia","11","All age groups","All races/ethnicities","Female","2,786",921.1,"302,470"
"Chlamydia","2015","District of Columbia","11","All age groups","All races/ethnicities","Male","3,108",975.5,"318,601"
"Chlamydia","2014","District of Columbia","11","All age groups","All races/ethnicities","Female","3,709",1069.2,"346,898"
"Chlamydia","2001","District of Columbia","11","All age groups","All races/ethnicities","Female","2,807",918.3,"305,683"
"Chlamydia","2001","District of Columbia","11","All age groups","All races/ethnicities","Male","451",165.5,"272,545"
"Chlamydia","2007","District of Columbia","11","All age groups","All races/ethnicities","Female","3,970",1285.1,"308,932"
"Chlamydia","2013","District of Columbia","11","All age groups","All races/ethnicities","Male","2,400",779.5,"307,892"
"Chlamydia","2013","District of Columbia","11","All age groups","All races/ethnicities","Female","3,992",1168.5,"341,648"
"Chlamydia","2015","District of Columbia","11","All age groups","All races/ethnicities","Female","4,632",1309.9,"353,627"
"Chlamydia","2014","District of Columbia","11","All age groups","All races/ethnicities","Male","1,555",496.9,"312,938"
"Chlamydia","2000","Delaware","10","All age groups","All races/ethnicities","Male","585",153.1,"382,001"
"Chlamydia","2000","Delaware","10","All age groups","All races/ethnicities","Female","2,271",561.6,"404,416"
"Chlamydia","2006","Delaware","10","All age groups","All races/ethnicities","Female","2,625",599.3,"437,988"
"Chlamydia","2010","Delaware","10","All age groups","All races/ethnicities","Male","1,168",268.1,"435,706"
"Chlamydia","2001","Delaware","10","All age groups","All races/ethnicities","Male","668",172.9,"386,397"
"Chlamydia","2001","Delaware","10","All age groups","All races/ethnicities","Female","2,125",520.1,"408,557"
"Chlamydia","2004","Delaware","10","All age groups","All races/ethnicities","Female","2,140",504.3,"424,325"
"Chlamydia","2009","Delaware","10","All age groups","All races/ethnicities","Female","3,573",788.1,"453,359"
"Chlamydia","2012","Delaware","10","All age groups","All races/ethnicities","Male","1,257",283,"444,094"
"Chlamydia","2012","Delaware","10","All age groups","All races/ethnicities","Female","3,181",672.5,"473,005"
"Chlamydia","2009","Delaware","10","All age groups","All races/ethnicities","Male","1,145",265.8,"430,765"
"Chlamydia","2011","Delaware","10","All age groups","All races/ethnicities","Female","3,191",681.3,"468,356"
"Chlamydia","2013","Delaware","10","All age groups","All races/ethnicities","Female","3,714",777.8,"477,521"
"Chlamydia","2015","Delaware","10","All age groups","All races/ethnicities","Male","1,487",324.8,"457,809"
"Chlamydia","2014","Delaware","10","All age groups","All races/ethnicities","Female","3,084",638.6,"482,937"
"Chlamydia","2002","Delaware","10","All age groups","All races/ethnicities","Male","615",157.1,"391,386"
