"Date Printed: Wednesday, August 29, 2018 9:07:49 AM"
Title: Primary and Secondary Syphilis | Early Latent Syphilis | Congenital Syphilis | Chlamydia | Gonorrhea | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2011","Virginia","51","All age groups","All races/ethnicities","Both sexes","36,314",447.7,"8,110,783"
"Chlamydia","2015","Virginia","51","All age groups","All races/ethnicities","Both sexes","35,349",421.7,"8,382,993"
"Chlamydia","2016","Virginia","51","All age groups","All races/ethnicities","Both sexes","39,666",473.2,"8,382,993"
"Chlamydia","2001","Virginia","51","All age groups","All races/ethnicities","Both sexes","18,337",255,"7,191,579"
"Chlamydia","2004","Virginia","51","All age groups","All races/ethnicities","Both sexes","21,635",290.2,"7,453,994"
"Chlamydia","2002","Virginia","51","All age groups","All races/ethnicities","Both sexes","18,518",254.5,"7,277,452"
"Chlamydia","2013","Virginia","51","All age groups","All races/ethnicities","Both sexes","33,316",403,"8,267,875"
"Chlamydia","2003","Virginia","51","All age groups","All races/ethnicities","Both sexes","19,439",264.4,"7,352,164"
"Chlamydia","2012","Virginia","51","All age groups","All races/ethnicities","Both sexes","34,963",426.7,"8,193,374"
"Chlamydia","2014","Virginia","51","All age groups","All races/ethnicities","Both sexes","36,048",432.8,"8,328,098"
"Chlamydia","2000","Virginia","51","All age groups","All races/ethnicities","Both sexes","15,352",216.1,"7,105,425"
"Chlamydia","2006","Virginia","51","All age groups","All races/ethnicities","Both sexes","24,087",315.5,"7,633,859"
"Chlamydia","2009","Virginia","51","All age groups","All races/ethnicities","Both sexes","30,903",393,"7,862,480"
"Chlamydia","2002","Vermont","50","All age groups","All races/ethnicities","Both sexes","954",155.2,"614,753"
"Chlamydia","2008","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,190",191.6,"620,967"
"Chlamydia","2009","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,186",190.8,"621,436"
"Chlamydia","2005","Vermont","50","All age groups","All races/ethnicities","Both sexes","957",154.7,"618,797"
"Chlamydia","2011","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,483",236.6,"626,687"
"Chlamydia","2015","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,901",303.7,"626,042"
"Chlamydia","2016","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,690",269.9,"626,042"
"Chlamydia","2007","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,057",170.4,"620,438"
"Chlamydia","2010","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,257",200.8,"625,984"
"Chlamydia","2003","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,060",171.9,"616,700"
"Chlamydia","2014","Vermont","50","All age groups","All races/ethnicities","Both sexes","2,237",356.9,"626,767"
"Chlamydia","2000","Vermont","50","All age groups","All races/ethnicities","Both sexes","526",86.3,"609,658"
"Chlamydia","2004","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,137",183.9,"618,120"
"Chlamydia","2012","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,724",275.2,"626,398"
"Chlamydia","2013","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,842",293.7,"627,129"
"Chlamydia","2001","Vermont","50","All age groups","All races/ethnicities","Both sexes","638",104.3,"611,889"
"Chlamydia","2006","Vermont","50","All age groups","All races/ethnicities","Both sexes","1,191",192.1,"619,916"
"Chlamydia","2007","Utah","49","All age groups","All races/ethnicities","Both sexes","5,721",214.8,"2,662,908"
"Chlamydia","2000","Utah","49","All age groups","All races/ethnicities","Both sexes","2,190",97.6,"2,244,207"
"Chlamydia","2005","Utah","49","All age groups","All races/ethnicities","Both sexes","4,602",184.2,"2,498,863"
"Chlamydia","2011","Utah","49","All age groups","All races/ethnicities","Both sexes","7,086",251.6,"2,816,440"
"Chlamydia","2015","Utah","49","All age groups","All races/ethnicities","Both sexes","8,633",288.2,"2,995,919"
"Chlamydia","2008","Utah","49","All age groups","All races/ethnicities","Both sexes","6,021",221,"2,724,685"
"Chlamydia","2009","Utah","49","All age groups","All races/ethnicities","Both sexes","6,145",221,"2,780,871"
"Chlamydia","2016","Utah","49","All age groups","All races/ethnicities","Both sexes","9,457",315.7,"2,995,919"
"Chlamydia","2012","Utah","49","All age groups","All races/ethnicities","Both sexes","7,615",266.6,"2,856,343"
"Chlamydia","2014","Utah","49","All age groups","All races/ethnicities","Both sexes","8,223",279.3,"2,944,498"
"Chlamydia","2004","Utah","49","All age groups","All races/ethnicities","Both sexes","3,857",158.2,"2,438,195"
"Chlamydia","2002","Utah","49","All age groups","All races/ethnicities","Both sexes","3,540",151.6,"2,334,425"
"Chlamydia","2010","Utah","49","All age groups","All races/ethnicities","Both sexes","6,690",241,"2,775,426"
"Chlamydia","2003","Utah","49","All age groups","All races/ethnicities","Both sexes","3,893",163.7,"2,378,255"
"Chlamydia","2001","Utah","49","All age groups","All races/ethnicities","Both sexes","3,004",131.1,"2,290,966"
"Chlamydia","2006","Utah","49","All age groups","All races/ethnicities","Both sexes","5,092",197.2,"2,582,234"
"Chlamydia","2013","Utah","49","All age groups","All races/ethnicities","Both sexes","7,535",259.5,"2,903,685"
"Chlamydia","2001","Texas","48","All age groups","All races/ethnicities","Both sexes","69,752",327,"21,330,190"
"Chlamydia","2010","Texas","48","All age groups","All races/ethnicities","Both sexes","119,872",474.8,"25,244,363"
"Chlamydia","2003","Texas","48","All age groups","All races/ethnicities","Both sexes","69,200",313.9,"22,048,452"
"Chlamydia","2011","Texas","48","All age groups","All races/ethnicities","Both sexes","124,882",486.8,"25,654,464"
"Chlamydia","2013","Texas","48","All age groups","All races/ethnicities","Both sexes","129,861",490,"26,500,674"
"Chlamydia","2016","Texas","48","All age groups","All races/ethnicities","Both sexes","142,952",520.4,"27,469,114"
"Chlamydia","2000","Texas","48","All age groups","All races/ethnicities","Both sexes","68,814",328.5,"20,944,937"
"Chlamydia","2004","Texas","48","All age groups","All races/ethnicities","Both sexes","70,232",313.4,"22,408,514"
"Chlamydia","2005","Texas","48","All age groups","All races/ethnicities","Both sexes","71,860",315.3,"22,790,696"
"Chlamydia","2015","Texas","48","All age groups","All races/ethnicities","Both sexes","141,158",513.9,"27,469,114"
"Chlamydia","2007","Texas","48","All age groups","All races/ethnicities","Both sexes","85,786",360.1,"23,824,518"
"Chlamydia","2008","Texas","48","All age groups","All races/ethnicities","Both sexes","100,870",415.3,"24,290,611"
"Chlamydia","2009","Texas","48","All age groups","All races/ethnicities","Both sexes","105,910",427.6,"24,770,651"
"Chlamydia","2002","Texas","48","All age groups","All races/ethnicities","Both sexes","69,521",320.3,"21,705,766"
"Chlamydia","2014","Texas","48","All age groups","All races/ethnicities","Both sexes","131,219",486.4,"26,979,078"
"Chlamydia","2012","Texas","48","All age groups","All races/ethnicities","Both sexes","127,036",486.9,"26,089,741"
"Chlamydia","2006","Texas","48","All age groups","All races/ethnicities","Both sexes","75,543",323.4,"23,356,591"
"Chlamydia","2006","Tennessee","47","All age groups","All races/ethnicities","Both sexes","25,320",415.7,"6,090,290"
"Chlamydia","2009","Tennessee","47","All age groups","All races/ethnicities","Both sexes","29,711",472.3,"6,291,220"
"Chlamydia","2011","Tennessee","47","All age groups","All races/ethnicities","Both sexes","31,105",486.1,"6,398,408"
"Chlamydia","2003","Tennessee","47","All age groups","All races/ethnicities","Both sexes","20,380",348,"5,856,712"
"Chlamydia","2004","Tennessee","47","All age groups","All races/ethnicities","Both sexes","22,515",380.4,"5,918,897"
"Chlamydia","2010","Tennessee","47","All age groups","All races/ethnicities","Both sexes","28,327",445.6,"6,356,585"
"Chlamydia","2016","Tennessee","47","All age groups","All races/ethnicities","Both sexes","32,304",489.4,"6,600,299"
"Chlamydia","2001","Tennessee","47","All age groups","All races/ethnicities","Both sexes","15,560",270.4,"5,754,748"
"Chlamydia","2000","Tennessee","47","All age groups","All races/ethnicities","Both sexes","15,068",264.2,"5,703,129"
"Chlamydia","2005","Tennessee","47","All age groups","All races/ethnicities","Both sexes","23,084",384.9,"5,997,481"
"Chlamydia","2008","Tennessee","47","All age groups","All races/ethnicities","Both sexes","28,038",449.4,"6,239,542"
"Chlamydia","2013","Tennessee","47","All age groups","All races/ethnicities","Both sexes","30,370",467.5,"6,496,130"
"Chlamydia","2015","Tennessee","47","All age groups","All races/ethnicities","Both sexes","31,272",473.8,"6,600,299"
"Chlamydia","2002","Tennessee","47","All age groups","All races/ethnicities","Both sexes","16,042",276.5,"5,802,304"
"Chlamydia","2012","Tennessee","47","All age groups","All races/ethnicities","Both sexes","32,525",503.8,"6,455,469"
"Chlamydia","2007","Tennessee","47","All age groups","All races/ethnicities","Both sexes","26,866",435.2,"6,172,788"
"Chlamydia","2014","Tennessee","47","All age groups","All races/ethnicities","Both sexes","30,793",470.3,"6,547,779"
"Chlamydia","2006","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,633",334.6,"786,973"
"Chlamydia","2010","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,192",391,"816,299"
"Chlamydia","2012","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,924",470.1,"834,631"
"Chlamydia","2000","South Dakota","46","All age groups","All races/ethnicities","Both sexes","1,834",242.7,"755,707"
"Chlamydia","2011","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,409",413.6,"824,289"
"Chlamydia","2002","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,215",290.8,"761,633"
"Chlamydia","2016","South Dakota","46","All age groups","All races/ethnicities","Both sexes","4,331",504.5,"858,469"
"Chlamydia","2015","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,949",460,"858,469"
"Chlamydia","2003","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,608",340.5,"765,980"
"Chlamydia","2004","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,532",327.5,"773,087"
"Chlamydia","2008","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,956",368.1,"803,047"
"Chlamydia","2001","South Dakota","46","All age groups","All races/ethnicities","Both sexes","1,821",240,"758,803"
"Chlamydia","2005","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,701",346.8,"778,775"
"Chlamydia","2007","South Dakota","46","All age groups","All races/ethnicities","Both sexes","2,620",329.3,"795,521"
"Chlamydia","2014","South Dakota","46","All age groups","All races/ethnicities","Both sexes","4,166",488.2,"853,304"
"Chlamydia","2009","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,015",371.8,"810,814"
"Chlamydia","2013","South Carolina","45","All age groups","All races/ethnicities","Both sexes","25,594",536.7,"4,768,498"
"Chlamydia","2013","South Dakota","46","All age groups","All races/ethnicities","Both sexes","3,927",464.6,"845,270"
"Chlamydia","2006","South Carolina","45","All age groups","All races/ethnicities","Both sexes","22,351",515.7,"4,334,146"
"Chlamydia","2009","South Carolina","45","All age groups","All races/ethnicities","Both sexes","26,654",585.3,"4,554,258"
"Chlamydia","2012","South Carolina","45","All age groups","All races/ethnicities","Both sexes","27,149",575,"4,721,341"
"Chlamydia","2000","South Carolina","45","All age groups","All races/ethnicities","Both sexes","9,950",247.3,"4,024,082"
"Chlamydia","2002","South Carolina","45","All age groups","All races/ethnicities","Both sexes","14,314",348.9,"4,102,227"
"Chlamydia","2016","South Carolina","45","All age groups","All races/ethnicities","Both sexes","28,179",575.5,"4,896,146"
"Chlamydia","2003","South Carolina","45","All age groups","All races/ethnicities","Both sexes","14,623",353.1,"4,141,080"
"Chlamydia","2004","South Carolina","45","All age groups","All races/ethnicities","Both sexes","18,423",439,"4,196,549"
"Chlamydia","2008","South Carolina","45","All age groups","All races/ethnicities","Both sexes","26,323",585.2,"4,497,746"
"Chlamydia","2011","South Carolina","45","All age groups","All races/ethnicities","Both sexes","28,932",619.2,"4,672,733"
"Chlamydia","2001","South Carolina","45","All age groups","All races/ethnicities","Both sexes","15,329",377.3,"4,062,301"
"Chlamydia","2010","South Carolina","45","All age groups","All races/ethnicities","Both sexes","26,525",572.2,"4,635,894"
"Chlamydia","2013","Rhode Island","44","All age groups","All races/ethnicities","Both sexes","4,312",409.6,"1,052,856"
